Titulo,Secao,Url
OXIDATION DEGREE OR SHEET SIZE: WHAT REALLY MATTERS FOR THE PHOTOTHERMAL EFFECT AND ECOTOXICITY OF GRAPHENE OXIDE?  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Oral",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/463_1619366937.pdf
Efficiency of multiple applications of magnetic hyperthermia in lung tumor cells using aminosilane coated iron oxide nanoparticles  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Oral",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1184_1620787956.pdf
Optimization of Lipid-based Nanomaterials for Photodynamic Therapy  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Oral",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/928_1620745306.pdf
Defects-induced multicolor luminescence in hydroxyapatite nanoparticles for bioimaging applications  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Oral",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/292_1619395919.pdf
Electrochemical biosensor based in Cassava derived carbon for the detection of cardiac Troponin T  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Oral",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1199_1624926478.pdf
Abscopal effect of photothermal therapy with magnetic nanoparticles: A preliminary study on bilateral S180 murine tumor model  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Oral",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/781_1620600982.pdf
Effects of ultrasmall nanoparticles on blood clotting enzymes  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Oral",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/692_1619805619.pdf
Radioactive tracking of core-shell nanoparticles to address degradation kinetics in vivo  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Oral",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/806_1620658530.pdf
Cell Membranes Theragnostic Nanocarriers and their Application in Cancer Hyperthermia  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/675_1619524315.pdf
Atomic force microscopy biomechanical analyzes in tumor and non-tumor cells treated with silver nanoparticles  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/579_1619388652.pdf
Mathematical modeling of the in vitro release profiles of nanoencapsulated imatinib  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/47_1623514900.pdf
The effect of mucoactive biopolymers on biomembrane and angiogenesis models  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/375_1624306812.pdf
PLGA/Dextran nanocariers increase the reactive oxygen species generation in cells  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/306_1619275634.pdf
Cellulose acetate/poly(oxide ethylene) nanofibers made with solution blow spinning for tissue engineering  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/530_1624224061.pdf
Distinct photochemical reactions in Langmuir monolayers of Escherichia coli lipid extract based on photosensitizers with different solubilities  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/200_1619140009.pdf
Magnetic properties and cytotoxicity of iron oxide nanoparticles with different coatings  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/570_1619387236.pdf
Effect of ionizing radiation on dextran-coated iron oxide nanoparticles  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/669_1619477503.pdf
Gold shell-isolated nanoparticles as photothermal agents into mammary carcinoma cells derived  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1112_1620775855.pdf
Potential effects of nanostructured protoporphyrin IX-mediated photodynamic therapy in different types of cancer  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/755_1620760189.pdf
Photoinduced heating effects of gold shell-isolated nanoparticles on cancer cells: from biomembrane models toward in vitro assays  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/281_1619230231.pdf
Development of biotechnological nanoemulsioned systems with methylene blue for antitumoral Photodynamic Therapy  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/95_1622750782.pdf
Colorimetric biosensor for detection of Zika and Dengue diseases  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/182_1619117523.pdf
Photoactive Gold Nanoflowers Applied in Theragnostic Nanomedicine  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1006_1620758949.pdf
Luminescent calcium phosphate nanoparticles for fingerprint imaging: Structural properties and in vitro cytotoxicity assay  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/296_1619273018.pdf
Neoplastic cell membrane-derived nanovesicles for prostate cancer therapy  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/909_1620734605.pdf
A new photothermal terapy agent for leishmaniasis’ treatment based on reduced graphene oxide and pillar[5]arene  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/97_1618869325.pdf
Biocompatible nanoplatform of gold nanorods coated by mesoporous silica for cancer treatment by photohyperthermia  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/216_1619187424.pdf
Characterization of the corona protein formation in three different manganese ferrite nanoparticles coatings in vitro and its impacts on the circulation time evaluated by AC Biosusceptometry in vivo  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/664_1619459802.pdf
Synthesis of spherical and rod-shaped mesoporous silica nanoparticles for drug delivery systems  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/680_1619583653.pdf
Study of the formation of mucin corona in gold nanoparticles  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/385_1619306957.pdf
Tailoring titanium surface for biomedical devices by thermochemical plasma treating  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/290_1619268021.pdf
New PLGA-ALA nanoparticles for the non-invasive treatment of non-melanoma skin cancers  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/522_1619810724.pdf
Zinc Nanoparticles Simulating Multiple Sclerosis Lesions  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/187_1619150080.pdf
Nanostructured system based on hydroxyapatite and curcumin: a promising candidate for osteosarcoma therapy.  Visualizar,"T - Nanomaterials in Medicine, Nanotoxicology and Nanoregulation / Poster",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/199_1619138413.pdf
Fibrous biopolymer scaffolds as synthetic ECM mimetics for soft tissue engineering  Visualizar,"U - Functional bio-related materials: design, synthesis, characterisation, and applications / Invited Lecture",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1059_1620766335.pdf
Bacterial Cellulose based Materials: From antibacterial to photocatalytic applications  Visualizar,"U - Functional bio-related materials: design, synthesis, characterisation, and applications / Invited Lecture",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/788_1620618143.pdf
Eco-friendly bionanocomposite films based on protein and functionalized cellulose nanocrystals for antimicrobial packaging  Visualizar,"U - Functional bio-related materials: design, synthesis, characterisation, and applications / Invited Lecture",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1163_1620841821.pdf
"High-throughput screening of atomic defects in MXenes for CO2 capture, activation and dissociation  Visualizar","U - Functional bio-related materials: design, synthesis, characterisation, and applications / Invited Lecture",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/970_1620750834.pdf
Synthesis and characterization of Ba-doped bioactive glass nanoparticles with potential application for digestive disorders treatment  Visualizar,"U - Functional bio-related materials: design, synthesis, characterisation, and applications / Oral",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/260_1619210675.pdf
Gold plasmonic nano-bio-hybrid materials based on plant virus  Visualizar,"U - Functional bio-related materials: design, synthesis, characterisation, and applications / Oral",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/660_1619445214.pdf
Injection molding of 5-fluorouracil/progesterone-loaded HDPE intrauterine device for local cancer treatment  Visualizar,"U - Functional bio-related materials: design, synthesis, characterisation, and applications / Oral",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/958_1620748838.pdf
Phenolic hydroxyls derived from different kraft lignin fractions as renewable precursors for the production of lignin-phenol-formaldehyde resin  Visualizar,"U - Functional bio-related materials: design, synthesis, characterisation, and applications / Oral",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/63_1618341652.pdf
Natural fibre-reinforced biocomposites for 3D and 4D printing  Visualizar,"U - Functional bio-related materials: design, synthesis, characterisation, and applications / Oral",https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/400_1619377095.pdf
